All Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,K,BB,H,ERA,WHIP,Rank,
FA,Pablo Lopez SP | MIA,53,11,11,5,0,4,3,0,0,44,13,59,5.06,1.35,544
DJ Dootchy Dootch and 30-50 Feral Berm Angels,Yusmeiro Petit RP | OAK,24,23,0,0,0,1,1,0,0,21,4,19,3.00,0.96,545
FA,Alex Young SP | ARI,17,9,5,2,0,3,1,0,0,15,6,15,3.63,1.21,546
Screaming Prairie Camels,Sergio Romo RP | MIN ,17,23,0,0,0,1,0,5,1,20,6,17,4.08,1.30,549
Suburban Lifestyle Dream,Ryan Helsley RP | STL,26,19,0,0,0,1,0,0,0,26,8,23,2.70,1.16,550
FA,Alec Mills RP | CHC ,23,8,5,2,0,2,1,0,0,25,8,20,3.52,1.22,551
FA,Will Harris RP | WAS ,17,22,0,0,0,1,1,1,0,21,4,15,2.55,1.08,552
FA,Logan Webb SP | SF ,47,10,10,4,0,3,3,0,0,38,15,49,4.37,1.35,554
Springer International,Nathan Eovaldi SP | BOS,50,11,11,4,0,3,2,0,0,47,15,54,4.68,1.38,555
Union State Connectors,David Peterson SP | NYM ,52,10,10,4,0,3,3,0,0,48,17,57,4.47,1.41,556
FA,Trent Thornton SP | TOR,49,11,11,4,0,3,3,0,0,44,18,50,4.59,1.39,563
FA,Patrick Sandoval SP | LAA,47,14,11,2,0,2,3,0,0,46,18,46,4.34,1.34,566
Bus 3,Diego Castillo RP | TB,18,19,0,0,0,1,1,2,0,23,7,16,3.38,1.23,570
12oz Darlings,Daniel Hudson RP | WAS ,18,18,0,0,0,2,1,0,0,18,7,15,3.00,1.22,572
FA,Ryan Weber RP | BOS ,54,11,11,5,0,3,4,0,0,51,21,57,4.64,1.44,579
FA,Casey Sadler RP | CHC,21,15,0,0,0,2,0,0,0,15,7,21,2.49,1.29,583
FA,Josh Lindblom RP | MIL ,55,11,11,5,0,3,3,0,0,50,21,58,4.58,1.44,584
FA,Ty Buttrey RP | LAA ,20,21,0,0,0,1,1,3,1,24,7,20,3.98,1.33,591
FA,Brett Anderson SP | MIL ,50,10,10,6,0,4,3,0,0,39,17,55,4.86,1.44,592
FA,Asher Wojciechowski SP | BAL,46,10,10,3,0,3,5,0,0,40,16,48,4.70,1.39,594
You Drink Bitch's Wine,Ryan Pressly RP | HOU ,19,25,0,0,0,1,0,0,0,28,6,17,3.32,1.21,596
FA,Craig Stammen RP | SD ,23,22,0,0,0,1,1,0,0,23,5,22,3.09,1.16,597
Droitwich Murdercocks,Sandy Alcantara SP | MIA ,68,12,12,6,1,3,4,0,0,56,28,69,4.61,1.42,598
Bus 3,Rowan Wick RP | CHC ,22,23,0,0,0,1,0,0,0,23,10,17,2.82,1.21,603
FA,Marcus Walden RP | BOS,22,19,0,0,0,2,0,0,0,22,9,18,4.09,1.23,604
FA,Tyler Duffey RP | MIN,20,21,0,0,0,1,0,0,0,28,5,17,4.05,1.10,605
FA,Noe Ramirez RP | LAA,22,18,0,0,0,2,1,0,0,27,7,21,4.50,1.27,607
FA,Daniel Mengden SP | OAK,24,9,5,2,0,3,2,0,0,17,8,23,4.50,1.29,609
FA,Wilmer Font RP | TOR,29,17,0,0,0,2,1,0,0,31,10,27,4.66,1.28,611
W ( 8/6),Dustin May RP | LAD,13,8,4,1,0,2,1,0,0,12,2,13,3.29,1.10,614
FA,Zach Davies SP | SD ,52,11,11,3,0,3,3,0,0,42,16,59,4.47,1.43,615
FA,Steve Cishek RP | CHW ,20,25,0,0,0,1,1,0,0,21,9,15,2.70,1.20,616
FA,Luke Jackson RP | ATL,25,25,0,0,0,2,1,0,0,37,11,28,4.21,1.52,618
Cackleberry Czars,Jeremy Jeffress RP | CHC ,20,22,0,0,0,1,1,2,0,21,7,19,3.60,1.30,621
FA,Shane Greene RP | ATL,24,26,0,0,0,0,2,2,0,25,7,21,3.38,1.17,622
FA,Michael Wacha SP | NYM ,51,11,11,4,0,3,3,0,0,47,18,56,4.76,1.45,623
DJ Dootchy Dootch and 30-50 Feral Berm Angels,Chris Martin RP | ATL ,22,25,0,0,0,0,1,2,0,25,2,23,3.63,1.12,626
Springer International,Trevor Gott RP | SF,26,28,0,0,0,2,1,0,0,28,10,23,4.79,1.25,627
Johnny and the Rockers,Brusdar Graterol RP | LAD ,17,20,0,0,0,2,1,0,0,19,5,17,4.08,1.25,629
FA,Amir Garrett RP | CIN,18,24,0,0,0,1,0,0,0,29,10,15,3.38,1.34,632
FA,Elieser Hernandez SP | MIA,49,11,11,2,0,2,3,0,0,51,16,49,5.25,1.31,637
FA,Nick Wittgren RP | CLE,18,21,0,0,0,1,0,0,0,19,6,16,2.89,1.18,641
You Drink Bitch's Wine,Justus Sheffield SP | SEA ,43,9,9,3,0,2,3,0,0,38,13,47,4.36,1.38,645
FA,Sam Coonrod RP | SF ,20,24,0,0,0,2,1,0,0,14,11,14,3.60,1.25,646
FA,Hector Rondon RP | ARI,23,28,0,0,0,1,1,1,0,22,8,23,3.42,1.31,647
FA,Freddy Peralta RP | MIL,20,8,5,2,0,2,1,0,0,26,9,18,4.87,1.33,648
FA,Kyle Gibson SP | TEX,56,11,11,5,0,4,4,0,0,48,21,64,5.08,1.50,651
Suburban Lifestyle Dream,Oliver Drake RP | TB ,21,23,0,0,0,1,1,0,0,27,8,18,4.15,1.20,654
FA,Joe Kelly RP | LAD,19,25,0,0,0,2,1,2,0,24,10,20,5.03,1.53,656
FA,Yimi Garcia RP | MIA,23,24,0,0,0,0,2,0,0,25,5,18,3.80,0.97,657
FA,Richard Rodriguez RP | PIT,23,23,0,0,0,1,1,0,0,26,8,22,3.52,1.30,659
FA,Joe Smith RP | HOU ,16,24,0,0,0,1,0,0,0,17,4,14,3.31,1.10,665
FA,Jose Urena SP | MIA ,53,11,11,6,0,4,4,0,0,43,18,60,5.26,1.47,666
FA,Pedro Strop RP | CIN,18,23,0,0,0,1,1,0,0,22,8,14,3.86,1.18,669
FA,Joakim Soria RP | OAK,19,23,0,0,0,1,1,0,0,24,6,16,4.26,1.16,670
FA,Roenis Elias RP | WAS ,19,15,0,0,0,2,1,0,0,17,7,19,4.12,1.32,675
FA,Robert Stephenson RP | CIN ,20,19,0,0,0,1,0,0,0,25,9,15,4.43,1.18,681
FA,Randy Dobnak SP | MIN ,15,8,4,1,0,2,1,0,0,13,5,16,3.52,1.37,682
FA,Dylan Floro RP | LAD,14,16,0,0,0,2,1,0,0,14,5,14,3.86,1.36,683
FA,Steven Brault SP | PIT ,50,11,11,3,0,2,3,0,0,39,18,54,4.14,1.44,684
FA,Daniel Ponce de Leon SP | STL,19,9,5,1,0,1,1,0,0,20,10,14,3.32,1.26,686
Omak Goat Rodeo,Mychal Givens RP | BAL,29,25,0,0,0,0,2,1,0,38,12,24,4.60,1.23,687
FA,Jake Junis SP | KC ,52,10,10,5,0,3,4,0,0,49,18,61,4.85,1.52,688
FA,Zack Littell RP | MIN ,18,14,0,0,0,2,1,0,0,15,6,18,4.00,1.33,689
FA,Ryan Brasier RP | BOS ,26,28,0,0,0,1,1,0,0,27,10,24,4.05,1.27,690
Screaming Prairie Camels,James Karinchak RP | CLE ,18,20,0,0,0,1,0,0,0,22,6,17,3.86,1.23,692
FA,Tommy Kahnle RP | NYY ,16,20,0,0,0,1,0,0,0,24,6,13,4.50,1.19,694
FA,Andrew Miller RP | STL,17,24,0,0,0,1,1,1,0,24,9,15,4.15,1.38,695
FA,Jesse Chavez RP | TEX,30,20,0,0,0,1,1,0,0,29,8,31,4.15,1.29,697
FA,Cam Bedrosian RP | LAA,18,21,0,0,0,1,0,0,0,20,7,17,3.38,1.29,698
FA,Cal Quantrill SP | SD ,17,8,4,1,0,2,1,0,0,15,4,17,4.76,1.24,702
FA,Jordan Lyles SP | TEX ,47,10,10,4,0,3,4,0,0,39,17,52,4.94,1.46,705
Cackleberry Czars,Aaron Bummer RP | CHW,23,24,0,0,0,0,0,0,0,23,9,19,2.74,1.22,706
Cackleberry Czars,Jairo Diaz RP | COL ,24,22,0,0,0,1,1,0,0,27,8,23,4.38,1.26,708
FA,Evan Marshall RP | CHW ,18,20,0,0,0,1,0,0,0,16,9,16,2.45,1.36,709
FA,Michael Feliz RP | PIT ,26,25,0,0,0,1,1,0,0,33,13,22,4.50,1.35,710
FA,Felix Pena RP | LAA,26,9,5,1,0,1,1,0,0,27,9,23,4.50,1.23,711
