Avail,Player,INN,GS,BFP,PC,W,S,K,BBI,HA,HRA,ER,ERA,WHIP,Kd9,BBd9,Rank
FA,Paul Blackburn SP | OAK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Petricka RP | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Brown RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Gabriel Moya RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Arquimedes Caminero RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Philip Humber RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Gant RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sixto Sanchez SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Barry Enright RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Miguel Pena P | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mario Hollands RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Droitwich Murdercocks,Dan Straily SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Stephen Fife SP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Walk-In Closets,Tanner Roark SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Josh Lucas RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Casey Fien RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,David Carpenter P | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Walker RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dillon Peters SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Sherriff RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Rafael De Paula SP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Deck McGuire RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jonah Wesely P | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,A.J. Minter RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jarred Cosart SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Mujica SP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex Torres RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,T.J. McFarland RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chad Bettis SP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Spencer Patton RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alberto Tirado RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/27),Evan Miller RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brian Moran RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Juan Minaya RP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Kolarek RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Shawn Kelley RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Seth Elledge RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeff Manship RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex Katz RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Hans Crouse SP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Walk-In Closets,Kevin Gausman SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ross Ohlendorf RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jacob Dorris RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Angel Sanchez RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Francisco Rodriguez RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Bibens-Dirkx RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bret Helton RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jarret Martin SP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Josh Lindblom RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brett Graves SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sean Reid-Foley SP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Estarlin Arias RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joe Harvey RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,Jose Berrios SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joey DeNato RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Paddack SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Bus 3,Walker Buehler RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Derian Gonzalez RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Patrick Schuster RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Domingo German RP | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mario Meza RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michael Lorenzen RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alec Mills SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Andrew Bailey RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Preston Gainey RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mark Montgomery RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Marcus Walden SP | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jason Stoffel RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Schreiber RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Kohler SP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jon Moscot SP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Fiers SP | DET ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Pill RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Connor Walsh RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jacob Evans RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Javier Assad SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Taylor Cole RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cesar Valdez RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Miller RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Martinez SP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mitch Brown SP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kurt Spomer P | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michael Rucker SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex Lange SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeff Ferrell RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Justin Hancock SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,C.J. Wilson SP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tim Dillard RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Antonio Senzatela SP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zach Jemiola SP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jacob Turner RP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Johnny Hellweg SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Wright SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zack Weiss RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Wotherspoon RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Union State Connectors,Brandon Morrow RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Ross P | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Ravenelle RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Greg Nappo SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brad Schreiber P | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Droitwich Murdercocks,Cody Allen RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Tepesch SP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michael King RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ronald Shaban P | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jonathan Loaisiga P | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Blaine Boyer RP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Noe Ramirez RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Greg Mahle RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bryse Wilson SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sam Wolff RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joe Smith RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Freicer Perez SP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alec Grosser SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Derek Law RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cody Reed RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Johnny and the Rockers,Mike Clevinger SP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jesse Hahn SP | KC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Evan Scribner RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Javier Medina SP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Tepera RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyrell Jenkins SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ivan Pineyro RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Junichi Tazawa RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Diego Castillo RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Freddy Garcia SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Wei-Yin Chen SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Peter Moylan RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Erik Davis RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ty Tice RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nathan Bannister RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Perci Garner RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jesus Liranzo RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Bird RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Nunn RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jesus Estrada RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zack Littell SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Shawaryn SP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Mazza RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Samuel Holland P | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
keeper quality boating accidents,Michael Fulmer SP | DET ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Shane McCain P | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cody Ege RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Alvarado RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zack Burdi RP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Mattheus RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Shawn Morimando RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,D.J. Johnson P | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Corey Oswalt P | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Peter Lambert SP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bruce Rondon RP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Onelki Garcia RP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Barrett RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Lou Trivino RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Andres Munoz RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Omak Wrong Players,Jose Quintana SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mark Lowe RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Gonzalez RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tate Scioneaux RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Moskos SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joel Kuhnel RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bubba Derby RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Corey Black SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Shane Bieber SP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Simon Castro RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Angel Perdomo SP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,Jimmy Nelson SP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,Mike Minor RP | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Esch RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jason Hammel SP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Darwinzon Hernandez RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jaime Garcia SP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Holdzkom RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Frank Batista RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nate Smith SP | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Patrick Murphy SP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bryan Morris RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jenrry Mejia RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Midnight Sillies,Trevor Williams SP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alexis Lara RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Aaron Kurcz P | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Fabian Williamson SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Volstad RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Erasmo Pinales RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tommy Doyle RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Giovanny Gallegos RP | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jonathan Martinez RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Logan Allen SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bryan Harper RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Smoral RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,Carlos Martinez SP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Droitwich Murdercocks,Andrew Miller RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Adams RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Omak Wrong Players,Rick Porcello SP | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Zimmer SP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Josh Outman RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Fernando Cruz RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Marcos Diplan SP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michael Roth RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jerad Eickhoff SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,J.P. Feyereisen RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Corbin Burnes SP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Robert Gsellman SP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Bassitt SP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brett Ash RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Justin Steele SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Wittgren RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sean Gleason RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zach Petrick SP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ariel Pena RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Silfredo Garcia RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alejandro Chacin RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tsuyoshi Wada SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Atkinson SP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Shairon Martis SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Hoby Milner RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Steve Perakslis RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mark Peterson RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Albertos SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Deunte Heath RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,Robbie Ray SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Finnegan SP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
DickCards,Aaron Nola SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alec Hansen SP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ben Wright RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Maurer RP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jesus Castillo P | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Walk-In Closets,Jack Flaherty SP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Angel German SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Melvin Adon SP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dillon Tate SP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Wilfredo Boscan RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Stratton SP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Narveson RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Pedro Payano SP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Gibson RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Julian Merryweather SP | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Andriese SP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chaz Hebert RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kevin Matthews SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Richard Castillo RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeff Hoffman SP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Heath Hembree RP | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Smith SP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Suk-Min Yoon SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Withrow RP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle McMyne P | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Richard Rodriguez RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Craig Brooks RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Martin RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jack Anderson RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,A.J. Cole SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Hagadone RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Zion Iron Lions,Hector Neris RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Wes Parsons SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Xavier Cedeno RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Pat Dean RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kevin Gadea RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Pettibone RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Union State Connectors,Jacob deGrom SP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Alger P | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adonis Rosa RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin DeCarr P | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zach McAllister RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michael Kelly SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jonathan Dziedzic SP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Screaming Prairie Camels,Lucas Giolito SP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Cackleberry Czars,Kyle Hendricks SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Cain SP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Hall RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jordan Foley RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Evan Meek RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Yohan Flande RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
