Free Agents Year to Date MLB True Talent Stats
Avail,Player,Eligible,BPA,AB,2B,3B,HR,BB,KO,R,RBI,SB,BA,OBP,SLG,OPS,Rank,
FA,Martin Prado 3B | MIA ,"3B,CI,U",73,69,2,0,2,3,11,8,6,0,0.290,0.315,0.406,0.7209,481
FA,Austin Romine C | NYY,"C,U",75,69,2,0,2,4,14,7,10,0,0.261,0.293,0.377,0.6701,484
FA,Christian Arroyo SS | SF ,"3B,CI,MI,SS,U",86,78,2,0,3,7,21,7,10,1,0.218,0.279,0.359,0.6380,485
FA,Tony Wolters C | COL ,"C,U",56,52,3,1,0,3,11,12,3,0,0.346,0.393,0.442,0.8352,486
FA,Tim Anderson SS | CHW ,"MI,SS,U",127,122,3,0,2,4,31,13,6,2,0.221,0.252,0.295,0.5471,490
FA,Allen Cordoba SS | SD,"LF,MI,SS,U",54,49,0,0,3,4,13,7,6,0,0.265,0.333,0.449,0.7823,495
FA,Jim Adduci LF | DET ,"LF,RF,U",49,44,4,2,0,5,11,8,7,1,0.318,0.388,0.500,0.8878,497
FA,Caleb Joseph C | BAL ,"C,U",68,67,5,1,2,0,14,5,9,0,0.284,0.294,0.478,0.7717,498
FA,Rickie Weeks LF | TB ,"1B,CI,LF,U",88,76,5,0,2,9,40,13,6,1,0.210,0.318,0.355,0.6734,499
FA,Daniel Descalso SS | ARI ,"CI,MI,SS,U",69,58,1,0,3,9,14,8,9,1,0.190,0.319,0.362,0.6809,500
FA,Jose Martinez LF | STL ,"LF,U",52,48,4,0,1,3,9,8,4,1,0.312,0.353,0.458,0.8113,505
FA,Pablo Sandoval 3B | BOS ,"3B,CI,U",67,61,1,0,3,5,13,7,10,0,0.213,0.269,0.377,0.6457,513
FA,Steve Pearce 1B | TOR ,"1B,CI,LF,U",90,83,2,0,4,5,24,7,10,0,0.205,0.256,0.373,0.6290,514
FA,Jake Marisnick CF | HOU ,"CF,LF,U",48,43,0,0,2,5,21,7,2,3,0.233,0.312,0.372,0.6846,518
FA,Chad Pinder 2B | OAK,"2B,MI,U",38,34,3,0,2,4,9,5,5,1,0.294,0.368,0.559,0.9272,522
FA,Denard Span CF | SF ,"CF,U",79,76,5,1,2,3,11,8,6,0,0.263,0.291,0.434,0.7253,525
FA,Abraham Almonte RF | CLE ,"LF,RF,U",100,86,3,2,1,12,28,13,6,1,0.221,0.323,0.337,0.6604,529
FA,Lucas Duda 1B | NYM ,"1B,CI,U",67,55,3,0,4,11,18,5,7,0,0.218,0.358,0.491,0.8491,530
FA,Joey Rickard RF | BAL,"LF,RF,U",52,51,3,0,1,1,13,7,4,3,0.235,0.250,0.353,0.6029,532
FA,Christian Vazquez C | BOS ,"C,U",59,55,5,1,0,2,10,4,4,1,0.364,0.407,0.491,0.8977,539
FA,Devon Travis 2B | TOR ,"2B,MI,U",131,123,12,0,1,6,25,13,8,3,0.195,0.231,0.317,0.5478,541
FA,Adam Frazier LF | PIT ,"LF,U",66,60,2,1,1,5,8,6,5,0,0.317,0.379,0.433,0.8121,542
FA,Jose Osuna 1B | PIT ,"1B,CI,U",66,60,3,2,2,4,11,9,8,0,0.217,0.288,0.433,0.7212,543
FA,Adeiny Hechavarria SS | MIA ,"MI,SS,U",67,65,2,1,1,1,9,8,6,0,0.277,0.288,0.385,0.6725,549
FA,Ryan Rua LF | TEX,"1B,CI,LF,U",63,59,1,0,2,4,22,8,8,2,0.170,0.222,0.288,0.5104,551
FA,Jesus Sucre C | TB ,"C,U",43,38,0,0,1,3,8,3,10,1,0.263,0.309,0.342,0.6516,552
FA,Peter Bourjos RF | TB,"LF,RF,U",53,49,2,0,2,4,15,6,6,2,0.204,0.264,0.367,0.6315,556
FA,Yan Gomes C | CLE ,"C,U",92,79,6,0,2,10,15,9,6,0,0.240,0.341,0.392,0.7331,557
FA,Alexi Amarista 2B | COL ,"2B,MI,U",36,35,3,0,1,1,8,6,6,0,0.314,0.333,0.486,0.8190,559
FA,Geovany Soto C | CHW ,"C,U",48,42,0,0,3,4,10,5,9,0,0.191,0.271,0.405,0.6756,561
FA,Chris Iannetta C | ARI ,"C,U",65,59,1,0,3,4,17,7,6,0,0.220,0.292,0.390,0.6821,562
FA,Ben Revere CF | LAA ,"CF,LF,U",80,79,4,1,1,1,13,9,2,3,0.228,0.237,0.342,0.5793,571
FA,Craig Gentry LF | BAL ,"LF,RF,U",44,37,1,0,1,5,15,8,4,3,0.162,0.256,0.270,0.5261,572
FA,Drew Butera C | KC,"C,U",30,29,1,0,2,0,5,5,4,0,0.310,0.310,0.552,0.8621,573
FA,Howie Kendrick LF | PHI ,"2B,CI,LF,MI,U",43,39,4,1,0,4,9,5,5,1,0.333,0.395,0.487,0.8825,576
FA,Cliff Pennington 2B | LAA ,"2B,MI,U",47,40,0,0,0,6,12,5,6,2,0.275,0.362,0.275,0.6367,577
FA,Jason Castro C | MIN ,"C,U",98,85,3,0,3,12,26,8,10,0,0.188,0.296,0.329,0.6253,578
FA,Matt Adams 1B | STL,"1B,CI,U",51,46,2,0,1,4,16,4,7,0,0.304,0.353,0.413,0.7660,579
FA,Jordy Mercer SS | PIT,"MI,SS,U",142,123,3,0,2,19,22,12,10,0,0.203,0.310,0.276,0.5863,580
FA,Jorge Bonifacio RF | KC ,"RF,U",66,59,1,0,2,6,18,7,6,0,0.237,0.303,0.356,0.6590,583
FA,Danny Espinosa SS | LAA ,"2B,MI,SS,U",131,118,4,0,4,9,45,12,14,0,0.144,0.221,0.280,0.5010,586
FA,Derek Dietrich 2B | MIA ,"2B,3B,CI,MI,U",97,81,4,1,1,8,17,7,9,0,0.235,0.361,0.346,0.7065,593
FA,Eric Sogard 2B | MIL ,"2B,MI,U",9,6,0,0,2,2,0,3,3,1,0.333,0.556,1.333,1.8889,598
FA,Franklin Gutierrez RF | LAD ,"RF,U",28,25,3,0,1,3,8,6,3,0,0.320,0.393,0.560,0.9529,604
FA,Daniel Robertson SS | TB ,"MI,SS,U",66,53,0,0,3,11,19,5,6,1,0.170,0.323,0.340,0.6627,607
FA,Francisco Pena C | BAL ,"C,U",7,7,0,0,2,0,1,3,2,0,0.571,0.571,1.429,2.0000,608
FA,Tucker Barnhart C | CIN ,"C,U",95,82,7,0,0,7,16,6,5,1,0.268,0.319,0.354,0.6723,609
FA,Shane Peterson LF | TB,"LF,U",41,38,2,0,1,2,12,5,6,0,0.263,0.317,0.395,0.7118,610
FA,Jeremy Hazelbaker LF | ARI,"CF,LF,U",29,26,1,1,1,3,8,4,5,0,0.308,0.379,0.538,0.9178,612
FA,Brock Stassi 1B | PHI ,"1B,CI,U",53,48,2,1,2,5,12,4,6,0,0.229,0.302,0.438,0.7394,622
FA,Devin Mesoraco C | CIN ,"C,U",39,33,1,0,1,5,6,6,1,1,0.273,0.385,0.394,0.7786,623
FA,Magneuris Sierra CF | STL ,"CF,U",26,24,0,0,0,2,4,7,1,0,0.375,0.423,0.375,0.7981,627
FA,Ryan Hanigan C | COL,"C,U",24,23,0,0,1,1,7,2,6,0,0.304,0.333,0.435,0.7681,634
FA,Luis Valbuena 3B | LAA ,"3B,CI,U",43,38,0,0,2,5,11,4,4,0,0.237,0.326,0.395,0.7203,636
FA,Curtis Granderson RF | NYM ,"CF,RF,U",140,128,8,1,2,11,31,17,11,0,0.148,0.214,0.273,0.4877,637
W ( 5/17),Stephen Vogt C | OAK ,"C,U",98,92,5,1,2,5,18,6,7,0,0.217,0.255,0.359,0.6138,642
FA,Chris Carter 1B | NYY ,"1B,CI,U",75,65,2,1,1,8,28,7,8,0,0.200,0.293,0.308,0.6010,644
FA,Raul Mondesi 2B | KC ,"2B,MI,U",46,39,0,0,1,3,16,4,2,5,0.103,0.167,0.179,0.3462,648
FA,Tyler Saladino 2B | CHW ,"2B,MI,SS,U",117,99,4,2,0,13,33,10,4,2,0.212,0.322,0.293,0.6147,649
FA,Arismendy Alcantara CF | CIN ,"CF,U",33,32,2,1,0,1,11,5,1,1,0.312,0.333,0.438,0.7708,654
FA,Jefry Marte 1B | LAA ,"1B,3B,CI,LF,U",75,67,4,0,2,6,19,5,9,0,0.179,0.253,0.328,0.5817,659
FA,Chris Herrmann C | ARI,"C,U",56,50,0,0,2,6,12,6,7,0,0.160,0.250,0.280,0.5300,660
FA,Kurt Suzuki C | ATL,"C,U",63,49,1,0,1,6,10,4,8,0,0.204,0.339,0.286,0.6244,668
FA,Marco Hernandez 2B | BOS ,"2B,MI,U",60,58,3,0,0,1,15,7,2,0,0.276,0.300,0.328,0.6276,669
FA,Patrick Kivlehan RF | CIN,"RF,U",41,37,1,0,1,3,13,3,4,0,0.270,0.342,0.378,0.7198,675
FA,Chase d'Arnaud SS | BOS,"MI,SS,U",11,9,0,0,0,2,3,7,0,0,0.444,0.545,0.444,0.9899,676
FA,Matt Szczur LF | SD ,"LF,U",45,39,2,0,1,3,8,4,5,0,0.231,0.279,0.359,0.6380,681
FA,Mallex Smith CF | TB,"CF,LF,U",25,22,1,0,0,3,3,2,0,3,0.273,0.360,0.318,0.6782,686
FA,Scott Van Slyke LF | LAD,"LF,U",44,38,1,0,2,6,13,6,3,1,0.132,0.250,0.316,0.5658,689
FA,Andrew Knapp C | PHI,"C,U",43,36,3,0,1,7,11,3,3,0,0.278,0.395,0.444,0.8398,690
FA,Tyler Moore 1B | MIA ,"1B,CI,U",15,15,1,0,1,0,6,1,4,0,0.333,0.333,0.600,0.9333,695
FA,Chase Utley 2B | LAD,"2B,MI,U",79,69,3,2,0,10,14,8,6,1,0.188,0.291,0.290,0.5810,700
FA,Hyun Soo Kim LF | BAL,"LF,U",53,47,1,0,1,5,11,5,3,0,0.234,0.321,0.319,0.6399,702
FA,J.J. Hardy SS | BAL ,"MI,SS,U",130,123,4,1,1,6,26,8,9,0,0.203,0.240,0.276,0.5167,711
FA,Jace Peterson 2B | ATL,"2B,MI,U",81,70,4,1,0,10,17,3,6,2,0.214,0.321,0.300,0.6210,712
FA,Austin Jackson CF | CLE ,"CF,U",38,33,4,0,1,5,8,3,2,0,0.273,0.368,0.485,0.8533,715
FA,Nick Franklin LF | MIL,"LF,U",51,49,1,1,1,2,12,3,6,1,0.184,0.216,0.306,0.5218,717
FA,Josh Rutledge 3B | BOS ,"3B,CI,U",36,32,0,0,0,4,8,4,3,0,0.281,0.361,0.281,0.6424,719
FA,Greg Garcia 3B | STL,"2B,3B,CI,MI,SS,U",62,51,3,0,0,8,12,2,2,2,0.255,0.367,0.314,0.6804,720
FA,Lane Adams RF | ATL,"RF,U",9,9,0,0,0,0,3,1,1,2,0.333,0.333,0.333,0.6667,722
FA,Dustin Garneau C | COL ,"C,U",74,68,7,0,1,4,24,5,6,0,0.206,0.260,0.353,0.6132,723
FA,John Jaso 1B | PIT,"1B,CI,RF,U",79,70,4,0,2,9,18,6,5,1,0.157,0.253,0.300,0.5532,726
FA,Tommy La Stella 3B | CHC,"3B,CI,U",26,21,2,0,1,5,2,2,2,0,0.286,0.423,0.524,0.9469,729
FA,Brett Eibner RF | LAD ,"RF,U",11,10,0,0,1,1,4,2,2,0,0.300,0.364,0.600,0.9636,730
FA,Mikie Mahtook LF | DET,"CF,LF,RF,U",42,38,2,0,1,3,13,4,5,0,0.184,0.262,0.316,0.5777,732
FA,Omar Narvaez C | CHW ,"C,U",70,57,2,0,0,12,10,7,3,0,0.228,0.362,0.263,0.6255,734
FA,Alen Hanson 2B | PIT,"2B,MI,U",40,38,0,2,0,2,7,7,1,2,0.158,0.200,0.263,0.4632,735
FA,Gift Ngoepe 2B | PIT,"2B,MI,U",43,36,1,1,0,7,18,5,4,0,0.222,0.349,0.306,0.6544,738
FA,Nick Hundley C | SF,"C,U",73,68,9,0,0,3,16,7,4,0,0.221,0.250,0.353,0.6029,742
FA,Deven Marrero 2B | BOS ,"2B,MI,U",17,16,2,0,0,1,5,6,2,0,0.188,0.235,0.312,0.5478,745
FA,Yandy Diaz 3B | CLE ,"3B,CI,U",71,64,1,0,0,6,17,9,3,0,0.203,0.268,0.219,0.4864,746
FA,JaCoby Jones 3B | DET ,"3B,CF,CI,U",45,40,1,1,1,4,19,4,4,1,0.150,0.244,0.300,0.5444,751
FA,JT Riddle 3B | MIA ,"3B,CI,MI,SS,U",29,25,1,0,1,0,6,2,4,0,0.200,0.185,0.360,0.5452,752
FA,Kelby Tomlinson 2B | SF,"2B,MI,U",26,24,0,0,0,1,6,1,1,2,0.250,0.280,0.250,0.5300,753
FA,Josh Phegley C | OAK,"C,U",36,36,4,0,1,0,5,4,3,0,0.194,0.194,0.389,0.5833,755
FA,Stephen Drew 2B | WAS ,"2B,MI,U",20,18,1,0,0,1,4,3,4,0,0.222,0.250,0.278,0.5278,757
FA,Andres Blanco 3B | PHI,"2B,3B,CI,MI,U",29,26,1,0,1,3,6,1,3,0,0.231,0.310,0.385,0.6950,767
FA,Ryan Flaherty 3B | BAL,"3B,CI,U",29,25,1,0,0,3,4,3,3,0,0.240,0.345,0.280,0.6248,769
FA,Juan Lagares CF | NYM,"CF,U",48,42,2,0,0,5,8,7,1,0,0.214,0.312,0.262,0.5744,770
FA,Willy Garcia RF | CHW ,"RF,U",25,23,1,0,0,2,6,3,2,0,0.261,0.320,0.304,0.6243,773
FA,Jeff Mathis C | ARI ,"C,U",71,69,4,1,2,2,20,4,5,0,0.174,0.197,0.348,0.5450,774
FA,Brandon Guyer LF | CLE ,"LF,RF,U",60,55,3,0,1,0,15,4,5,0,0.182,0.237,0.291,0.5282,775
FA,Justin Ruggiano CF | SF ,"CF,U",24,21,0,0,1,1,3,1,2,0,0.238,0.292,0.381,0.6726,776
FA,Gorkys Hernandez CF | SF ,"CF,LF,U",96,87,5,0,0,8,23,5,7,2,0.172,0.250,0.230,0.4799,778
